timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,urgency,targetObjectId,utteranceText,semanticConfidence,priority,selectedForTransmission,selectionReason,condition
53.885,20260706_230957,P00,2,20.684,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
53.885,20260706_230957,P00,2,20.684,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
53.985,20260706_230957,P00,2,20.784,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,DIRECTION_DISTANCE
53.985,20260706_230957,P00,2,20.784,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
53.985,20260706_230957,P00,2,20.784,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.085,20260706_230957,P00,2,20.885,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.085,20260706_230957,P00,2,20.885,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
54.085,20260706_230957,P00,2,20.885,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.186,20260706_230957,P00,2,20.986,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.186,20260706_230957,P00,2,20.986,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
54.186,20260706_230957,P00,2,20.986,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.287,20260706_230957,P00,2,21.087,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.287,20260706_230957,P00,2,21.087,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
54.287,20260706_230957,P00,2,21.087,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.388,20260706_230957,P00,2,21.187,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.388,20260706_230957,P00,2,21.187,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,DIRECTION_DISTANCE
54.388,20260706_230957,P00,2,21.187,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.488,20260706_230957,P00,2,21.288,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.488,20260706_230957,P00,2,21.288,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.488,20260706_230957,P00,2,21.288,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.589,20260706_230957,P00,2,21.388,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.589,20260706_230957,P00,2,21.388,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.589,20260706_230957,P00,2,21.388,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.690,20260706_230957,P00,2,21.489,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.690,20260706_230957,P00,2,21.489,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.690,20260706_230957,P00,2,21.489,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.791,20260706_230957,P00,2,21.590,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.791,20260706_230957,P00,2,21.590,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.791,20260706_230957,P00,2,21.590,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.891,20260706_230957,P00,2,21.690,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.891,20260706_230957,P00,2,21.690,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.891,20260706_230957,P00,2,21.690,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
54.992,20260706_230957,P00,2,21.791,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
54.992,20260706_230957,P00,2,21.791,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
54.992,20260706_230957,P00,2,21.791,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.092,20260706_230957,P00,2,21.892,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.092,20260706_230957,P00,2,21.892,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.092,20260706_230957,P00,2,21.892,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.193,20260706_230957,P00,2,21.993,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.193,20260706_230957,P00,2,21.993,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.193,20260706_230957,P00,2,21.993,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.293,20260706_230957,P00,2,22.093,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.293,20260706_230957,P00,2,22.093,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.293,20260706_230957,P00,2,22.093,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.394,20260706_230957,P00,2,22.194,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.394,20260706_230957,P00,2,22.194,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.394,20260706_230957,P00,2,22.194,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.495,20260706_230957,P00,2,22.295,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.495,20260706_230957,P00,2,22.295,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.495,20260706_230957,P00,2,22.295,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.596,20260706_230957,P00,2,22.396,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.596,20260706_230957,P00,2,22.396,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.596,20260706_230957,P00,2,22.396,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.697,20260706_230957,P00,2,22.496,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.697,20260706_230957,P00,2,22.496,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.697,20260706_230957,P00,2,22.496,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.797,20260706_230957,P00,2,22.596,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.797,20260706_230957,P00,2,22.596,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.797,20260706_230957,P00,2,22.596,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.897,20260706_230957,P00,2,22.697,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.897,20260706_230957,P00,2,22.697,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.897,20260706_230957,P00,2,22.697,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
55.998,20260706_230957,P00,2,22.797,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
55.998,20260706_230957,P00,2,22.797,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
55.998,20260706_230957,P00,2,22.797,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.099,20260706_230957,P00,2,22.898,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
56.099,20260706_230957,P00,2,22.898,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.099,20260706_230957,P00,2,22.898,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.199,20260706_230957,P00,2,22.999,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
56.199,20260706_230957,P00,2,22.999,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.199,20260706_230957,P00,2,22.999,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.300,20260706_230957,P00,2,23.100,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
56.300,20260706_230957,P00,2,23.100,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.300,20260706_230957,P00,2,23.100,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.400,20260706_230957,P00,2,23.200,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,MEDIUM,Pump3,Can you check this object for me?,0.95,0.70,true,selection_disabled,DIRECTION_DISTANCE
56.400,20260706_230957,P00,2,23.200,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.400,20260706_230957,P00,2,23.200,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.500,20260706_230957,P00,2,23.300,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
56.500,20260706_230957,P00,2,23.300,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.500,20260706_230957,P00,2,23.300,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.601,20260706_230957,P00,2,23.400,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
56.601,20260706_230957,P00,2,23.400,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.601,20260706_230957,P00,2,23.400,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.702,20260706_230957,P00,2,23.501,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
56.702,20260706_230957,P00,2,23.501,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.702,20260706_230957,P00,2,23.501,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.803,20260706_230957,P00,2,23.602,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
56.803,20260706_230957,P00,2,23.602,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.803,20260706_230957,P00,2,23.602,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
56.904,20260706_230957,P00,2,23.703,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
56.904,20260706_230957,P00,2,23.703,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
56.904,20260706_230957,P00,2,23.703,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.004,20260706_230957,P00,2,23.804,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.004,20260706_230957,P00,2,23.804,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
57.004,20260706_230957,P00,2,23.804,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.105,20260706_230957,P00,2,23.904,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.105,20260706_230957,P00,2,23.904,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
57.105,20260706_230957,P00,2,23.904,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.205,20260706_230957,P00,2,24.005,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.205,20260706_230957,P00,2,24.005,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
57.205,20260706_230957,P00,2,24.005,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.306,20260706_230957,P00,2,24.105,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.306,20260706_230957,P00,2,24.105,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
57.306,20260706_230957,P00,2,24.105,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.406,20260706_230957,P00,2,24.206,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.406,20260706_230957,P00,2,24.206,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.20,true,selection_disabled,DIRECTION_DISTANCE
57.406,20260706_230957,P00,2,24.206,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.506,20260706_230957,P00,2,24.306,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.506,20260706_230957,P00,2,24.306,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
57.506,20260706_230957,P00,2,24.306,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.607,20260706_230957,P00,2,24.407,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.607,20260706_230957,P00,2,24.407,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
57.607,20260706_230957,P00,2,24.407,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.708,20260706_230957,P00,2,24.507,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.708,20260706_230957,P00,2,24.507,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
57.708,20260706_230957,P00,2,24.507,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.808,20260706_230957,P00,2,24.607,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.808,20260706_230957,P00,2,24.607,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
57.808,20260706_230957,P00,2,24.607,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
57.909,20260706_230957,P00,2,24.708,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
57.909,20260706_230957,P00,2,24.708,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
57.909,20260706_230957,P00,2,24.708,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.009,20260706_230957,P00,2,24.809,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.009,20260706_230957,P00,2,24.809,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.009,20260706_230957,P00,2,24.809,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.110,20260706_230957,P00,2,24.909,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.110,20260706_230957,P00,2,24.909,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.110,20260706_230957,P00,2,24.909,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.211,20260706_230957,P00,2,25.010,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.211,20260706_230957,P00,2,25.010,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.211,20260706_230957,P00,2,25.010,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.312,20260706_230957,P00,2,25.111,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.312,20260706_230957,P00,2,25.111,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.312,20260706_230957,P00,2,25.111,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.412,20260706_230957,P00,2,25.212,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.412,20260706_230957,P00,2,25.212,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.412,20260706_230957,P00,2,25.212,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.513,20260706_230957,P00,2,25.313,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.513,20260706_230957,P00,2,25.313,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
58.513,20260706_230957,P00,2,25.313,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,DIRECTION_DISTANCE
58.614,20260706_230957,P00,2,25.413,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,DIRECTION_DISTANCE
58.614,20260706_230957,P00,2,25.413,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,DIRECTION_DISTANCE
