timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,utteranceText,semanticConfidence,condition
107.495,20260630_140909,P00,1,12.208,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.495,20260630_140909,P00,1,12.208,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.595,20260630_140909,P00,1,12.308,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
107.595,20260630_140909,P00,1,12.308,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.595,20260630_140909,P00,1,12.308,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.696,20260630_140909,P00,1,12.409,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
107.696,20260630_140909,P00,1,12.409,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.696,20260630_140909,P00,1,12.409,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.797,20260630_140909,P00,1,12.510,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
107.797,20260630_140909,P00,1,12.510,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.797,20260630_140909,P00,1,12.510,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.898,20260630_140909,P00,1,12.611,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.898,20260630_140909,P00,1,12.611,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.898,20260630_140909,P00,1,12.611,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.999,20260630_140909,P00,1,12.712,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.999,20260630_140909,P00,1,12.712,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
107.999,20260630_140909,P00,1,12.712,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.099,20260630_140909,P00,1,12.812,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.099,20260630_140909,P00,1,12.812,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.099,20260630_140909,P00,1,12.812,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.199,20260630_140909,P00,1,12.912,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.199,20260630_140909,P00,1,12.912,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.199,20260630_140909,P00,1,12.912,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.300,20260630_140909,P00,1,13.013,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.300,20260630_140909,P00,1,13.013,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.300,20260630_140909,P00,1,13.013,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.400,20260630_140909,P00,1,13.113,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.400,20260630_140909,P00,1,13.113,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.400,20260630_140909,P00,1,13.113,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.501,20260630_140909,P00,1,13.214,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.501,20260630_140909,P00,1,13.214,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.501,20260630_140909,P00,1,13.214,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.601,20260630_140909,P00,1,13.314,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.601,20260630_140909,P00,1,13.314,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.601,20260630_140909,P00,1,13.314,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.701,20260630_140909,P00,1,13.414,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.701,20260630_140909,P00,1,13.414,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.701,20260630_140909,P00,1,13.414,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.802,20260630_140909,P00,1,13.515,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.802,20260630_140909,P00,1,13.515,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.802,20260630_140909,P00,1,13.515,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.903,20260630_140909,P00,1,13.616,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
108.903,20260630_140909,P00,1,13.616,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
108.903,20260630_140909,P00,1,13.616,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.004,20260630_140909,P00,1,13.717,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.004,20260630_140909,P00,1,13.717,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.004,20260630_140909,P00,1,13.717,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.105,20260630_140909,P00,1,13.818,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.105,20260630_140909,P00,1,13.818,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.105,20260630_140909,P00,1,13.818,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.205,20260630_140909,P00,1,13.918,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.205,20260630_140909,P00,1,13.918,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.205,20260630_140909,P00,1,13.918,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.307,20260630_140909,P00,1,14.021,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.307,20260630_140909,P00,1,14.021,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.307,20260630_140909,P00,1,14.021,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.408,20260630_140909,P00,1,14.121,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.408,20260630_140909,P00,1,14.121,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.408,20260630_140909,P00,1,14.121,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.509,20260630_140909,P00,1,14.222,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.509,20260630_140909,P00,1,14.222,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.509,20260630_140909,P00,1,14.222,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.609,20260630_140909,P00,1,14.322,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.609,20260630_140909,P00,1,14.322,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.609,20260630_140909,P00,1,14.322,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.710,20260630_140909,P00,1,14.423,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.710,20260630_140909,P00,1,14.423,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.710,20260630_140909,P00,1,14.423,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.811,20260630_140909,P00,1,14.524,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.811,20260630_140909,P00,1,14.524,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.811,20260630_140909,P00,1,14.524,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.911,20260630_140909,P00,1,14.624,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
109.911,20260630_140909,P00,1,14.624,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
109.911,20260630_140909,P00,1,14.624,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.011,20260630_140909,P00,1,14.725,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.011,20260630_140909,P00,1,14.725,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.011,20260630_140909,P00,1,14.725,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.113,20260630_140909,P00,1,14.826,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.113,20260630_140909,P00,1,14.826,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.113,20260630_140909,P00,1,14.826,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.213,20260630_140909,P00,1,14.926,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.213,20260630_140909,P00,1,14.926,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.213,20260630_140909,P00,1,14.926,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.314,20260630_140909,P00,1,15.027,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.314,20260630_140909,P00,1,15.027,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.314,20260630_140909,P00,1,15.027,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.414,20260630_140909,P00,1,15.127,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.414,20260630_140909,P00,1,15.127,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.414,20260630_140909,P00,1,15.127,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.515,20260630_140909,P00,1,15.228,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.515,20260630_140909,P00,1,15.228,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.515,20260630_140909,P00,1,15.228,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.616,20260630_140909,P00,1,15.329,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.616,20260630_140909,P00,1,15.329,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.616,20260630_140909,P00,1,15.329,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.716,20260630_140909,P00,1,15.429,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.716,20260630_140909,P00,1,15.429,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.716,20260630_140909,P00,1,15.429,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.817,20260630_140909,P00,1,15.530,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.817,20260630_140909,P00,1,15.530,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
110.817,20260630_140909,P00,1,15.530,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.918,20260630_140909,P00,1,15.631,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.918,20260630_140909,P00,1,15.631,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
110.918,20260630_140909,P00,1,15.631,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.018,20260630_140909,P00,1,15.731,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.018,20260630_140909,P00,1,15.731,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.018,20260630_140909,P00,1,15.731,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.119,20260630_140909,P00,1,15.832,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.119,20260630_140909,P00,1,15.832,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.119,20260630_140909,P00,1,15.832,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.220,20260630_140909,P00,1,15.933,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.220,20260630_140909,P00,1,15.933,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.220,20260630_140909,P00,1,15.933,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.320,20260630_140909,P00,1,16.033,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.320,20260630_140909,P00,1,16.033,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.320,20260630_140909,P00,1,16.033,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.420,20260630_140909,P00,1,16.134,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.420,20260630_140909,P00,1,16.134,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.420,20260630_140909,P00,1,16.134,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.521,20260630_140909,P00,1,16.234,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.521,20260630_140909,P00,1,16.234,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.521,20260630_140909,P00,1,16.234,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.622,20260630_140909,P00,1,16.335,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.622,20260630_140909,P00,1,16.335,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.622,20260630_140909,P00,1,16.335,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.722,20260630_140909,P00,1,16.435,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.722,20260630_140909,P00,1,16.435,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.722,20260630_140909,P00,1,16.435,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.823,20260630_140909,P00,1,16.536,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.823,20260630_140909,P00,1,16.536,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.823,20260630_140909,P00,1,16.536,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.923,20260630_140909,P00,1,16.636,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
111.923,20260630_140909,P00,1,16.636,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
111.923,20260630_140909,P00,1,16.636,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.023,20260630_140909,P00,1,16.736,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.023,20260630_140909,P00,1,16.736,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.023,20260630_140909,P00,1,16.736,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.123,20260630_140909,P00,1,16.836,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.123,20260630_140909,P00,1,16.836,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.123,20260630_140909,P00,1,16.836,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.224,20260630_140909,P00,1,16.937,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.224,20260630_140909,P00,1,16.937,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.224,20260630_140909,P00,1,16.937,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.324,20260630_140909,P00,1,17.038,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.324,20260630_140909,P00,1,17.038,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.324,20260630_140909,P00,1,17.038,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.431,20260630_140909,P00,1,17.144,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.431,20260630_140909,P00,1,17.144,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.431,20260630_140909,P00,1,17.144,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.531,20260630_140909,P00,1,17.244,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.531,20260630_140909,P00,1,17.244,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.531,20260630_140909,P00,1,17.244,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.632,20260630_140909,P00,1,17.345,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.632,20260630_140909,P00,1,17.345,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.632,20260630_140909,P00,1,17.345,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.733,20260630_140909,P00,1,17.446,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.733,20260630_140909,P00,1,17.446,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.733,20260630_140909,P00,1,17.446,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.833,20260630_140909,P00,1,17.547,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.833,20260630_140909,P00,1,17.547,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.833,20260630_140909,P00,1,17.547,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
112.934,20260630_140909,P00,1,17.648,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
112.934,20260630_140909,P00,1,17.648,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
112.934,20260630_140909,P00,1,17.648,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.035,20260630_140909,P00,1,17.748,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
113.035,20260630_140909,P00,1,17.748,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.035,20260630_140909,P00,1,17.748,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.135,20260630_140909,P00,1,17.848,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.135,20260630_140909,P00,1,17.848,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.135,20260630_140909,P00,1,17.848,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.236,20260630_140909,P00,1,17.949,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.236,20260630_140909,P00,1,17.949,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.236,20260630_140909,P00,1,17.949,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.336,20260630_140909,P00,1,18.049,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.336,20260630_140909,P00,1,18.049,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.336,20260630_140909,P00,1,18.049,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.436,20260630_140909,P00,1,18.149,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.436,20260630_140909,P00,1,18.149,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.436,20260630_140909,P00,1,18.149,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.537,20260630_140909,P00,1,18.250,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.537,20260630_140909,P00,1,18.250,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.537,20260630_140909,P00,1,18.250,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.637,20260630_140909,P00,1,18.351,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.637,20260630_140909,P00,1,18.351,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
113.637,20260630_140909,P00,1,18.351,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
113.738,20260630_140909,P00,1,18.451,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
